id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,broad_sector,net_profit_margin,operating_profit_margin,roe,ebit,roce,roa,debt_to_equity,interest_coverage,net_debt,asset_turnover,debt_free,high_leverage_flag
871,LTIM,2023,33183,27075,6108.0,18.41,557,150,723,5792,24.0,4410,149.0,40.0,959,30.0,16562,1541,5348,23481,3679,902,5458,13442,23481,Information Technology,13.289937618660158,18.40701564053883,26.57907425265188,5385.0,29.697237081563998,18.78114220007666,0.09287608486017358,44.43333333333333,-3917,1.4131851284016865,No,False
872,LTIM,2024,35517,29130,6387.0,17.98,702,222,819,6049,24.0,4585,155.0,42.0,960,30.0,19988,2071,5456,27544,4981,551,8744,13269,27544,Information Technology,12.90931103415266,17.982937748120616,22.904386052552702,5568.0,25.207116664403095,16.64609352309033,0.10345688880007993,31.93243243243243,-6673,1.2894641301190821,No,False
874,M&M,2013,68693,59578,9116.0,13.27,841,2297,2080,5580,35.0,4129,33.0,19.0,936,295.0,19666,28711,27460,76131,18307,1631,6440,49752,76131,Consumer Discretionary,6.010801682849781,13.270638929730833,20.685336405991684,7036.0,14.45595003287311,5.423546255795931,1.438354791844096,4.3347845015237265,22271,0.9022999829241701,No,False
875,M&M,2014,74001,63830,10170.0,13.74,773,2954,2170,5820,26.0,5154,38.0,18.0,937,295.0,23012,35167,29415,87889,18381,2191,8082,59234,87889,Consumer Discretionary,6.964770746341266,13.743057526249643,22.11352812459776,8000.0,13.68129425043609,5.864215089487876,1.5088599991418887,3.7044685172647256,27085,0.8419825006542343,No,False
876,M&M,2015,71448,62655,8793.0,12.31,800,3157,2124,4313,40.0,3381,25.0,23.0,938,296.0,25561,37911,30608,94376,19047,3032,10027,62270,94376,Consumer Discretionary,4.732112865300638,12.306852536110178,13.075762849518505,6669.0,10.458223560406473,3.582478596253285,1.4661793711567468,3.0386442825467217,27884,0.7570568788675087,No,False
877,M&M,2016,75841,65759,10082.0,13.29,1399,3368,2442,5672,37.0,3554,25.0,21.0,939,270.0,26222,41553,31806,99852,20585,2371,11603,65293,99852,Consumer Discretionary,4.686119645046874,13.293601086483564,13.41537067794051,7640.0,11.227863913586598,3.5592677162200057,1.5685112486788464,3.4088479809976246,29950,0.7595341104835156,No,False
878,M&M,2017,83773,73038,10735.0,12.81,2077,3647,2813,6350,36.0,4051,30.0,22.0,940,311.0,29467,48762,35296,113835,20989,4279,14662,73905,113835,Consumer Discretionary,4.83568691583207,12.814391271650772,13.604002955201826,7922.0,10.086580086580087,3.558659463258225,1.6375176304654442,3.513024403619413,34100,0.7359160187991391,No,False
879,M&M,2018,92094,78868,13226.0,14.36,4366,3987,3280,10326,23.0,7958,60.0,11.0,941,543.0,36232,55898,43696,136369,26182,4269,16018,89900,136369,Consumer Discretionary,8.641170977479531,14.361413338545399,21.63970088375255,9946.0,10.732360018559882,5.835637131606157,1.52,4.412340105342363,39880,0.675329437042143,No,False
880,M&M,2019,104721,89514,15207.0,14.52,2676,5021,3991,8871,32.0,6017,43.0,17.0,942,544.0,39439,70848,51057,161889,28983,4760,18268,109878,161889,Consumer Discretionary,5.745743451647711,14.521442690577821,15.0488957807068,11216.0,10.119912298905541,3.7167441889195683,1.771953080059025,3.5616411073491334,52580,0.6468691510850026,No,False
881,M&M,2020,75382,65224,10158.0,13.48,885,6021,3367,1655,99.0,-321,1.0,205.0,943,554.0,39415,82092,43655,165716,29689,6856,19210,109960,165716,Consumer Discretionary,-0.4258311002626622,13.47536547186331,-0.8031224198754034,6791.0,5.5636116368045485,-0.19370489270800648,2.053891766118742,1.8340807174887892,62882,0.4548866735861353,No,False
882,M&M,2021,74278,62791,11487.0,15.46,1152,6102,3378,3158,52.0,1512,15.0,54.0,944,555.0,41027,80625,42762,164968,21380,7873,28778,106938,164968,Consumer Discretionary,2.035596004200436,15.464875198578316,3.636188735510557,8109.0,6.635462780364463,0.9165413898453033,1.9389399259294888,2.0712881022615535,51847,0.45025701954318414,No,False
883,M&M,2022,90171,75488,14683.0,16.28,3204,5018,3508,9362,23.0,7253,53.0,20.0,945,556.0,46567,77605,47661,172388,26018,6703,30060,109607,172388,Consumer Discretionary,8.043606037417796,16.28350578345588,15.391634658234832,11175.0,8.959495862997883,4.207369422465601,1.6468603442055896,3.564567556795536,47545,0.5230700512796714,No,False
884,M&M,2023,121269,100983,20285.0,16.73,3961,5830,4357,14060,19.0,11374,83.0,18.0,946,557.0,55809,92247,55670,204283,27140,3969,35272,137902,204283,Consumer Discretionary,9.379148834409454,16.72727572586564,20.178831210304086,15928.0,10.717770316190373,5.567766285006584,1.6365716921548452,4.158833619210978,56975,0.5936323629474797,No,False
885,M&M,2024,139078,114186,24892.0,17.9,3298,7488,4724,15978,23.0,12270,91.0,21.0,947,557.0,65633,108647,59884,234722,28129,8039,35208,163345,234722,Consumer Discretionary,8.82238743726542,17.89787025985418,18.537543435564285,20168.0,11.535315751242587,5.227460570376871,1.6414413053331318,3.7646901709401708,73439,0.5925222177725139,No,False
887,MARUTI,2013,44304,39944,4361.0,9.84,797,198,1890,3070,20.0,2470,82.0,10.0,923,151.0,18877,1569,6920,27517,10022,1966,7421,8107,27517,Consumer Discretionary,5.575117370892019,9.843355001805707,12.980870296405298,2471.0,11.99689275137156,8.97626921539412,0.08245743115408871,26.050505050505052,-5852,1.6100592361085875,No,False
888,MARUTI,2014,44542,39232,5310.0,11.92,724,184,2116,3734,24.0,2854,94.0,13.0,924,151.0,21345,2004,7975,31476,11034,2640,10527,7275,31476,Consumer Discretionary,6.407435678685286,11.92133267477886,13.276888723483438,3194.0,13.591489361702127,9.067225822849155,0.09322664681801265,32.79347826086956,-8523,1.4151099250222392,No,False
889,MARUTI,2015,50801,43909,6892.0,13.57,817,218,2515,4976,24.0,3809,126.0,20.0,925,151.0,24167,666,9492,34477,12490,1890,13298,6800,34477,Consumer Discretionary,7.49788389992323,13.566662073581229,15.66329467883872,4377.0,17.51921229586936,11.04794500681614,0.027387120651369355,35.362385321100916,-12632,1.4734750703367463,No,False
890,MARUTI,2016,57589,48565,9024.0,15.67,1464,82,2822,7585,28.0,5497,182.0,19.0,926,151.0,30465,231,11879,42726,12530,1007,20676,8513,42726,Consumer Discretionary,9.54522565073191,15.66965913629339,17.954664227854717,6202.0,20.10568288650436,12.865702382624164,0.0075450744708649075,127.90243902439025,-20445,1.347867808828348,No,False
891,MARUTI,2017,68085,57664,10421.0,15.31,2399,89,2604,10127,26.0,7511,249.0,30.0,927,151.0,36924,484,14402,51960,13311,1252,29151,8247,51960,Consumer Discretionary,11.031798487185137,15.305867665418226,20.258934592043158,7817.0,20.81258819457387,14.45535026943803,0.013054619015509103,144.04494382022472,-28667,1.3103348729792148,No,False
892,MARUTI,2018,79809,67692,12118.0,15.18,2155,346,2760,11167,29.0,7881,261.0,31.0,928,151.0,42408,121,17568,60248,13389,2132,36123,8604,60248,Consumer Discretionary,9.874826147426981,15.183751206004336,18.517822317253696,9358.0,21.925960637300843,13.080932147125216,0.002843111915223572,41.2514450867052,-36002,1.32467467799761,No,False
893,MARUTI,2019,86068,75012,11056.0,12.85,2664,76,3021,10624,28.0,7651,253.0,32.0,929,151.0,46941,160,16717,63969,15437,1607,37504,9421,63969,Consumer Discretionary,8.889482734581959,12.845656922433424,16.24692092075087,8035.0,17.004571235079997,11.960480857915552,0.00339760468869447,180.52631578947367,-37344,1.345464209226344,No,False
894,MARUTI,2020,75660,68305,7355.0,9.72,3410,134,3528,7103,20.0,5678,188.0,32.0,930,151.0,49262,184,14031,63628,15744,1415,37488,8980,63628,Consumer Discretionary,7.504625958234206,9.721120803595031,11.490903203610387,3827.0,7.716192511643849,8.923744263531779,0.0037237164308987513,80.33582089552239,-37304,1.1890991387439491,No,False
895,MARUTI,2021,70372,64961,5411.0,7.69,3046,102,3034,5321,18.0,4389,145.0,31.0,931,151.0,52350,541,18335,71376,14989,1497,42945,11946,71376,Consumer Discretionary,6.236855567555278,7.689137725231626,8.359840764937811,2377.0,4.481354398401267,6.149125756556826,0.010304565627321384,82.91176470588235,-42404,0.985933647164313,No,False
896,MARUTI,2022,88330,82578,5752.0,6.51,1861,127,2789,4697,17.0,3880,128.0,47.0,932,151.0,55182,426,18896,74656,13747,2936,42035,15937,74656,Consumer Discretionary,4.3926185893807315,6.511943846937621,7.012090434279725,2963.0,5.313940350436701,5.197171024432062,0.007698841559286501,59.94488188976378,-41609,1.1831600942991856,No,False
897,MARUTI,2023,118410,105288,13122.0,11.08,2415,252,4846,10438,21.0,8264,274.0,34.0,933,157.0,74443,1248,24258,100106,27941,4143,49184,18837,100106,Consumer Discretionary,6.9791402753145855,11.081834304535091,11.077747989276139,8276.0,10.911296276764054,8.255249435598266,0.016729222520107237,61.654761904761905,-47936,1.1828461830459713,No,False
898,MARUTI,2024,141858,123232,18626.0,13.13,4248,194,5256,17424,23.0,13488,429.0,29.0,934,157.0,85479,119,29550,115304,27865,7735,57296,22408,115304,Consumer Discretionary,9.50809964894472,13.130031439890594,15.750385351954785,13370.0,15.59092764270305,11.697772843960314,0.001389602503619973,117.90721649484536,-57177,1.230295566502463,No,False
900,MOTHERSON,2013,25298,23819,1480.0,5.85,318,250,714,834,46.0,452,1.0,26.0,910,59.0,2230,4904,5546,12739,5277,386,72,7005,12739,Consumer Discretionary,1.7867025061269666,5.850264843070598,19.746614242027086,766.0,10.649242318921173,3.548159196169244,2.142420270860638,7.192,4832,1.9858701624931314,No,False
901,MOTHERSON,2014,30414,28017,2397.0,7.88,311,294,817,1596,31.0,1097,2.0,29.0,911,88.0,2871,4840,7445,15244,5919,647,75,8603,15244,Consumer Discretionary,3.6068915630959424,7.881238903136713,37.07333558634674,1580.0,20.259007565072444,7.19627394384676,1.6356877323420074,9.210884353741497,4765,1.9951456310679612,No,False
902,MOTHERSON,2015,34661,31817,2844.0,8.21,212,318,921,1817,29.0,1292,2.0,31.0,912,88.0,3236,5131,8971,17425,6129,956,65,10276,17425,Consumer Discretionary,3.7275323851014104,8.2051873863997,38.86883273164862,1923.0,22.74393849793022,7.414634146341463,1.5436221419975933,9.61006289308176,5066,1.9891535150645625,No,False
903,MOTHERSON,2016,37216,33668,3548.0,9.53,177,345,1087,2293,23.0,1774,3.0,26.0,913,132.0,4265,6069,9199,19665,7147,1397,590,10531,19665,Consumer Discretionary,4.766766981943251,9.533533963886502,40.34569024334774,2461.0,23.514236575578064,9.021103483346046,1.3802592676825107,10.797101449275363,5479,1.8924993643529113,No,False
904,MOTHERSON,2017,42376,38204,4171.0,9.84,346,375,1059,3083,30.0,2172,3.0,18.0,914,140.0,8132,10349,13322,31944,12193,1935,474,17343,31944,Consumer Discretionary,5.12554276005286,9.842835567302247,26.25725338491296,3112.0,16.712314054025025,6.799398948159278,1.251088007736944,12.045333333333334,9875,1.3265715001252192,No,False
905,MOTHERSON,2018,56303,51174,5128.0,9.11,125,411,1575,3267,31.0,2260,3.0,30.0,915,210.0,9674,10374,16716,36974,14712,2585,792,18885,36974,Consumer Discretionary,4.013995701827612,9.10786281370442,22.865236746256574,3553.0,17.538750123408036,6.112403310434359,1.0495750708215297,12.781021897810218,9582,1.5227727592362201,No,False
906,MOTHERSON,2019,63523,58174,5348.0,8.42,333,423,2058,3200,34.0,2098,3.0,29.0,916,316.0,10647,11534,20257,42754,18423,1067,855,22409,42754,Consumer Discretionary,3.3027407395746424,8.418997843300852,19.13709750980571,3290.0,14.624172111837133,4.907143191280348,1.0520842834990423,13.430260047281324,10679,1.4857791083875194,No,False
907,MOTHERSON,2020,60729,56075,4654.0,7.66,642,593,2721,1983,-5.0,1294,2.0,40.0,917,316.0,10945,13136,20636,45033,20750,852,796,22635,45033,Consumer Discretionary,2.1307777174002536,7.6635544797378525,11.490986590888909,1933.0,7.9231052998319464,2.8734483600914884,1.166503862889619,8.930860033726812,12340,1.3485444007727667,No,False
908,MOTHERSON,2021,57370,53000,4370.0,7.62,568,512,2926,1500,34.0,1569,2.0,46.0,918,316.0,12245,11930,23258,47749,20099,877,846,25926,47749,Consumer Discretionary,2.7348788565452327,7.617221544361165,12.491043706711249,1444.0,5.896043444530644,3.285932689689836,0.949765146087095,9.64453125,11084,1.201491130704308,No,False
909,MOTHERSON,2022,63774,59060,4714.0,7.39,575,543,2958,1788,31.0,1182,1.0,34.0,919,452.0,20136,14130,21008,55726,21411,1310,6462,26543,55726,Consumer Discretionary,1.8534198889829712,7.391727036096214,5.741208470953954,1756.0,5.057895040036868,2.121092488246061,0.6863221293957645,9.740331491712707,7668,1.144420916627786,No,False
910,MOTHERSON,2023,78788,72537,6251.0,7.93,70,781,3136,2405,31.0,1670,2.0,29.0,920,678.0,21774,13792,25086,61330,23147,1478,6290,30415,61330,Consumer Discretionary,2.119612123673656,7.933949332385643,7.438090147871014,3115.0,8.594525990508775,2.7229740746779716,0.6142882593978265,8.093469910371319,7502,1.2846567748247186,No,False
911,MOTHERSON,2024,98692,89370,9322.0,9.45,140,1811,3810,3840,21.0,3020,4.0,20.0,921,678.0,25477,19922,38101,84178,30122,2498,6521,45037,84178,Consumer Discretionary,3.0600251286831757,9.445547764763102,11.546549416937488,5512.0,11.962584369642121,3.58763572429851,0.7616899254444657,5.224737713970182,13401,1.1724203473591674,No,False
913,NAUKRI,2013,472,351,121.0,25.64,24,3,12,130,41.0,76,8.0,12.0,897,109.0,499,1,216,825,152,10,261,402,825,Communication Services,16.101694915254235,25.635593220338983,12.5,109.0,17.898193760262725,9.212121212121211,0.001644736842105263,48.333333333333336,-260,0.5721212121212121,No,False
914,NAUKRI,2014,567,471,97.0,17.11,48,3,21,120,49.0,60,8.0,30.0,898,109.0,563,1,387,1060,149,10,538,363,1060,Communication Services,10.582010582010582,17.10758377425044,8.928571428571429,76.0,11.292719167904904,5.660377358490567,0.001488095238095238,48.333333333333336,-537,0.5349056603773585,No,False
915,NAUKRI,2015,732,711,21.0,2.87,89,4,47,60,99.0,-14,2.0,150.0,899,120.0,1295,1,801,2217,576,12,1175,455,2217,Communication Services,-1.912568306010929,2.8688524590163933,-0.9893992932862191,-26.0,-1.8361581920903955,-0.6314839873703203,0.0007067137809187279,27.5,-1174,0.3301759133964817,No,False
916,NAUKRI,2016,748,656,91.0,12.17,111,3,24,175,33.0,118,11.0,27.0,900,121.0,1422,1,382,1925,82,0,568,1276,1925,Communication Services,15.775401069518717,12.165775401069519,7.647440051847052,67.0,4.339378238341969,6.129870129870129,0.0006480881399870382,67.33333333333333,-567,0.38857142857142857,No,False
917,NAUKRI,2017,888,896,-9.0,-1.01,50,4,33,5,99.0,-43,-2.0,-230.0,901,121.0,1471,1,459,2053,157,1,551,1343,2053,Communication Services,-4.842342342342342,-1.0135135135135136,-2.701005025125628,-42.0,-2.6365348399246704,-2.0944958597174863,0.000628140703517588,10.25,-550,0.43253774963468095,No,False
918,NAUKRI,2018,988,769,219.0,22.17,401,5,30,585,14.0,501,42.0,13.0,902,122.0,1923,1,550,2596,88,0,1565,943,2596,Communication Services,50.708502024291505,22.16599190283401,24.49877750611247,189.0,9.237536656891496,19.298921417565484,0.0004889975550122249,124.0,-1564,0.38058551617873654,No,False
919,NAUKRI,2019,1151,1142,9.0,0.78,737,7,22,716,17.0,592,49.0,12.0,903,122.0,2421,1,646,3189,88,2,1204,1895,3189,Communication Services,51.433536055603824,0.7819287576020852,23.27959103421156,-13.0,-0.511006289308176,18.563813107557227,0.00039323633503735744,106.57142857142857,-1203,0.36092819065537785,No,False
920,NAUKRI,2020,1312,1662,-350.0,-26.68,286,14,48,-126,95.0,-246,-19.0,-31.0,904,122.0,2073,77,621,2893,242,0,1133,1518,2893,Communication Services,-18.75,-26.676829268292686,-11.207289293849659,-398.0,-17.517605633802816,-8.50328378845489,0.03507972665148064,-4.571428571428571,-1056,0.4535084687175942,No,False
921,NAUKRI,2021,1128,1054,74.0,6.56,1584,11,45,1602,12.0,1418,110.0,7.0,905,129.0,5267,65,831,6292,134,0,2324,3834,6292,Communication Services,125.70921985815602,6.560283687943262,26.278724981467754,29.0,0.5310382713788684,22.536554354736175,0.012045959970348406,150.72727272727272,-2259,0.1792752701843611,No,False
922,NAUKRI,2022,1589,1143,446.0,28.07,13810,11,73,14200,9.0,12882,991.0,1.0,906,129.0,17113,64,3177,20483,1033,0,15614,3836,20483,Communication Services,810.6985525487728,28.067967275015732,74.71291033522793,373.0,2.155321853692361,62.891178050090325,0.0037118663728105787,1296.0,-15550,0.0775765268759459,No,False
923,NAUKRI,2023,2346,1997,348.0,14.83,-116,18,73,141,99.0,-70,-8.0,-228.0,907,129.0,13269,108,3153,16658,801,4,12403,3450,16658,Communication Services,-2.9838022165387894,14.83375959079284,-0.522466039707419,275.0,2.0361320894417294,-0.42021851362708607,0.00806090461262875,12.88888888888889,-12295,0.14083323328130629,No,False
924,NAUKRI,2024,2536,1825,711.0,28.04,303,35,101,878,32.0,595,44.0,49.0,908,129.0,30133,246,5581,36089,810,0,31203,4077,36089,Communication Services,23.462145110410095,28.036277602523658,1.9661621835965897,610.0,1.999475547397404,1.6487018204993213,0.008129006675038002,28.97142857142857,-30957,0.07027071960985341,No,False
926,NESTLEIND,2013,9101,7153,1948.0,21.4,97,37,330,1678,33.0,1117,12.0,42.0,884,96.0,2272,1189,2756,6314,3369,295,851,1799,6314,Consumer Staples,12.27337655202725,21.404241292165697,47.170608108108105,1618.0,45.487770593196515,17.690845739626226,0.5021114864864865,55.270270270270274,338,1.441400063351283,No,False
927,NESTLEIND,2014,9855,7816,2039.0,20.69,87,14,338,1774,33.0,1185,12.0,51.0,885,96.0,2741,20,2963,5820,3177,245,812,1586,5820,Consumer Staples,12.02435312024353,20.690005073566716,41.76947479732112,1701.0,59.537976898844946,20.36082474226804,0.007049700387733521,151.85714285714286,-792,1.693298969072165,No,False
928,NESTLEIND,2015,8175,6620,1555.0,19.02,-391,3,347,814,31.0,563,6.0,83.0,886,96.0,2721,18,3251,6086,2898,231,1325,1633,6086,Consumer Staples,6.886850152905198,19.021406727828747,19.985800496982606,1208.0,42.61022927689594,9.250739401906014,0.006389776357827476,388.0,-1307,1.343246795925074,No,False
929,NESTLEIND,2016,9141,7292,1850.0,20.24,140,91,354,1545,35.0,1001,10.0,61.0,887,96.0,3186,33,3495,6810,2730,188,1756,2136,6810,Consumer Staples,10.95066185318893,20.238485942457064,30.499695307739184,1496.0,45.12820512820513,14.698972099853158,0.010054844606946984,21.86813186813187,-1723,1.3422907488986784,No,False
930,NESTLEIND,2017,10010,7913,2097.0,20.95,177,92,342,1839,33.0,1225,13.0,68.0,888,96.0,3324,35,3907,7363,2616,94,1979,2673,7363,Consumer Staples,12.237762237762238,20.94905094905095,35.8187134502924,1755.0,50.7959479015919,16.637240255330706,0.01023391812865497,24.717391304347824,-1944,1.3595002037213093,No,False
931,NESTLEIND,2018,11292,8675,2618.0,23.18,259,112,336,2429,34.0,1607,17.0,69.0,889,96.0,3577,35,4379,8088,2401,105,2658,2924,8088,Consumer Staples,14.231314204746722,23.18455543747786,43.75170160631636,2282.0,61.54261057173679,19.868941641938676,0.00952899537163082,25.6875,-2623,1.3961424332344214,No,False
932,NESTLEIND,2019,12369,9443,2926.0,23.66,247,129,370,2673,26.0,1968,20.0,168.0,890,96.0,1822,189,5065,7173,2341,143,1751,2937,7173,Consumer Staples,15.910744603444094,23.655913978494624,102.60688216892598,2556.0,121.30991931656384,27.436219155165205,0.09854014598540146,24.5968992248062,-1562,1.7243831033040569,No,False
933,NESTLEIND,2020,13350,10149,3202.0,23.99,146,164,370,2813,26.0,2082,22.0,93.0,891,96.0,1923,147,5733,7900,2179,639,1464,3618,7900,Consumer Staples,15.595505617977528,23.98501872659176,103.12035661218424,2832.0,130.74792243767314,26.354430379746834,0.07280832095096583,20.414634146341463,-1317,1.6898734177215189,No,False
934,NESTLEIND,2021,14741,11178,3562.0,24.16,-112,202,391,2857,26.0,2118,22.0,91.0,892,96.0,1850,266,6021,8234,2995,246,774,4219,8234,Consumer Staples,14.368089003459739,24.163896614883658,108.83864337101747,3171.0,143.35443037974684,25.722613553558414,0.1366906474820144,17.07920792079208,-508,1.790259897983969,No,False
